[2024-09-18 08:05:59] Operation: Add, Status: Success, Event: Product successfully added with ID: P0017
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [4] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [5] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 14:55:45] Operation: INFO, Status: INFO, Event: price min: 1 AND price max :5
[2024-09-18 14:55:45] Operation: INFO, Status: Info, Event: Returned data: 
[2024-09-18 14:58:07] Operation: INFO, Status: INFO, Event: price min: 1
[2024-09-18 14:58:07] Operation: INFO, Status: Info, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [4] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [5] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 14:58:14] Operation: INFO, Status: INFO, Event: price min: 4
[2024-09-18 14:58:14] Operation: INFO, Status: Info, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

)

[2024-09-18 14:58:24] Operation: INFO, Status: Info, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [4] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [5] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 14:58:30] Operation: INFO, Status: INFO, Event: price max: 2
[2024-09-18 14:58:30] Operation: INFO, Status: Info, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 14:58:35] Operation: INFO, Status: Info, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [4] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [5] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 15:01:35] Operation: INFO, Status: INFO, Event: price min: 1 AND price max :5
[2024-09-18 15:06:27] Operation: INFO, Status: INFO, Event: price min: 1 AND price max :5
[2024-09-18 15:34:33] Operation: INFO, Status: INFO, Event: Filtering products with: Category='Meat' 
[2024-09-18 15:34:33] Operation: INFO, Status: INFO, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 1.00
            [ProductImage] => bd101723fc7c8563b626287c57047a09.jpg
            [Availability] => 1
        )

    [4] => Array
        (
            [ProductID] => P0014
            [ProductName] => oooo
            [ProductDesc] => oooo
            [Category] => Meat
            [Price] => 1.00
            [Weight] => 2.00
            [ProductImage] => oooo.jpg
            [Availability] => 1
        )

    [5] => Array
        (
            [ProductID] => P0015
            [ProductName] => 222
            [ProductDesc] => 22
            [Category] => Meat
            [Price] => 2.00
            [Weight] => 2.00
            [ProductImage] => 222.jpg
            [Availability] => 1
        )

)

[2024-09-18 15:34:40] Operation: INFO, Status: INFO, Event: Filtering products with: Category='Meat' Price range: 1 to 5 
[2024-09-18 15:34:40] Operation: INFO, Status: INFO, Event: Returned data: 
[2024-09-18 15:38:49] Operation: INFO, Status: INFO, Event: Filtering products with: Category='Meat'
[2024-09-18 15:38:49] Operation: INFO, Status: INFO, Event: Returned data: Array
(
    [0] => Array
        (
            [ProductID] => P0001
            [ProductName] => Cameron Garden French Bean
            [ProductDesc] => Product of Malaysia. French Bean (Kacang Buncis) (Malaysia) are smaller than common beans and have a soft velvety pod. They are sweet and wonderfully crispy. Serve them by cooking, grilling or even add them into soups and you'll be delighted!
            [Category] => Meat
            [Price] => 30.00
            [Weight] => 4.00
            [ProductImage] => bean.png
            [Availability] => 1
        )

    [1] => Array
        (
            [ProductID] => P0002
            [ProductName] => Frozen Thawed Minced Beef
            [ProductDesc] => Frozen Minced Beef 3kg
            [Category] => Meat
            [Price] => 17.90
            [Weight] => 3.00
            [ProductImage] => beef.jpg
            [Availability] => 1
        )

    [2] => Array
        (
            [ProductID] => P0006
            [ProductName] => Pork Belly
            [ProductDesc] => Pork Belly 
            [Category] => Meat
            [Price] => 25.00
            [Weight] => 0.30
            [ProductImage] => porkbelly.jpeg
            [Availability] => 1
        )

    [3] => Array
        (
            [ProductID] => P0012
            [ProductName] => xxxxxxx
            [ProductDesc] => xxxxxxxxx
